id,name,type,parentId
360430,Pengze County,4,360400
360481,Ruichang City,4,360400
360482,Gongqing City,4,360400
360483,Lushan City,4,360400
360502,Yushui District,4,360500
360521,Fenyi County,4,360500
360602,Yuehu District,4,360600
360603,Yujiang District,4,360600
360681,Guixi City,4,360600
360702,Zhanggong District,4,360700
360703,Nankang District,4,360700
360704,Ganxian District,4,360700
360722,Xinfeng County,4,360700
360723,Dayu County,4,360700
360724,Shangyou County,4,360700
360725,Chongyi County,4,360700
360726,Anyuan County,4,360700
360728,Dingnan County,4,360700
360729,Quannan County,4,360700
360730,Ningdu County,4,360700
360731,Yudu County,4,360700
360732,Xingguo County,4,360700
360733,Huichang County,4,360700
360734,Xunwu County,4,360700
360735,Shicheng County,4,360700
360781,Ruijin City,4,360700
360783,Longnan City,4,360700
360802,Jizhou District,4,360800
360803,Qingyuan District,4,360800
360821,Ji'an County,4,360800
360822,Jishui County,4,360800
360823,Xiajiang County,4,360800
360824,Xingan County,4,360800
360825,Yongfeng County,4,360800
360826,Taihe County,4,360800
360827,Suichuan County,4,360800
360828,Wan'an County,4,360800
360829,Anfu County,4,360800
360830,Yongxin County,4,360800
360881,Jinggangshan City,4,360800
360902,Yuanzhou District,4,360900
360921,Fengxin County,4,360900
360922,Wanzai County,4,360900
360923,Shanggao County,4,360900
360924,Yifeng County,4,360900
360925,Jing'an County,4,360900
360926,Tonggu County,4,360900
360981,Fengcheng City,4,360900
360982,Zhangshu City,4,360900
360983,Gao'an City,4,360900
361002,Linchuan District,4,361000
361003,Dongxiang District,4,361000
361021,Nancheng County,4,361000
361022,Lichuan County,4,361000
361023,Nanfeng County,4,361000
361024,Chongren County,4,361000
361025,Le'an County,4,361000
361026,Yihuang County,4,361000
361027,Jinxi County,4,361000
361028,Zixi County,4,361000
361030,Guangchang County,4,361000
361102,Xinzhou District,4,361100
361103,Guangfeng District,4,361100
361104,Guangxin District,4,361100
361123,Yushan County,4,361100
361124,Qianshan County,4,361100
361125,Hengfeng County,4,361100
361126,Yiyang County,4,361100
361127,Yugan County,4,361100
361128,Poyang County,4,361100
361129,Wannian County,4,361100
361130,Wuyuan County,4,361100
361181,Dexing City,4,361100
370102,Lixia District,4,370100
370103,Shizhong District,4,370100
370104,Huaiyin District,4,370100
370105,Tianqiao District,4,370100
370112,Licheng District,4,370100
370113,Changqing District,4,370100
370114,Zhangqiu District,4,370100
370115,Jiyang District,4,370100
370116,Laiwu District,4,370100
370117,Gangcheng District,4,370100
370124,Pingyin County,4,370100
370126,Shanghe County,4,370100
370171,Jinan High-tech Industrial Development Zone,4,370100
370202,Shinan District,4,370200
370203,Shibei District,4,370200
370211,Huangdao District,4,370200
370212,Laoshan District,4,370200
370213,Licang District,4,370200
370214,Chengyang District,4,370200
370215,Jimo District,4,370200
370271,Qingdao High-tech Industrial Development Zone,4,370200
370281,Jiaozhou City,4,370200
370283,Pingdu City,4,370200
370285,Laixi City,4,370200
370302,Zichuan District,4,370300
370303,Zhangdian District,4,370300
370304,Boshan District,4,370300
370305,Linzi District,4,370300
370306,Zhoucun District,4,370300
370321,Huantai County,4,370300
370322,Gaoqing County,4,370300
370323,Yiyuan County,4,370300
370402,Shizhong District,4,370400
370403,Xuecheng District,4,370400
370404,Yicheng District,4,370400
370405,Taierzhuang District,4,370400
370406,Shanting District,4,370400
370481,Tengzhou City,4,370400
370502,Dongying District,4,370500
370503,Hekou District,4,370500
370505,Kenli District,4,370500
370522,Lijin County,4,370500
370523,Guangrao County,4,370500
370571,Dongying Economic and Technological Development Zone,4,370500
370572,Dongying Port Economic Development Zone,4,370500
370602,Zhifu District,4,370600
370611,Fushan District,4,370600
370612,Muping District,4,370600
370613,Laishuan District,4,370600
370614,Penglai District,4,370600
370671,Yantai High-tech Industrial Development Zone,4,370600
370672,Yantai Economic and Technological Development Zone,4,370600
370681,Longkou City,4,370600
370682,Laiyang City,4,370600
370683,Laizhou City,4,370600
370685,Zhaoyuan City,4,370600
370686,Qixia City,4,370600
370687,Haiyang City,4,370600
370702,Weicheng District,4,370700
370703,Hanting District,4,370700
370704,Fangzi District,4,370700
370705,Kuiwen District,4,370700
370724,Linqu County,4,370700
370725,Changle County,4,370700
370772,Weifang Binhai Economic and Technological Development Zone,4,370700
370781,Qingzhou City,4,370700
370782,Zhucheng City,4,370700
370783,Shouguang City,4,370700
370784,Anqiu City,4,370700
370785,Gaomi City,4,370700
370786,Changyi City,4,370700
370811,Rencheng District,4,370800
370812,Yanzhou District,4,370800
370826,Weishan County,4,370800
370827,Yutai County,4,370800
370828,Jinxiang County,4,370800
370829,Jiaxiang County,4,370800
370830,Wenshang County,4,370800
370831,Sishui County,4,370800
370832,Liangshan County,4,370800
370871,Jining High-tech Industrial Development Zone,4,370800
370881,Qufu City,4,370800
370883,Zoucheng City,4,370800
370902,Taishan District,4,370900
370911,Daiyue District,4,370900
370921,Ningyang County,4,370900
370923,Dongping County,4,370900
370982,Xintai City,4,370900
370983,Feicheng City,4,370900
371002,Huancui District,4,371000
371003,Wendeng District,4,371000
371071,Weihai Torch High-tech Industrial Development Zone,4,371000
371072,Weihai Economic and Technological Development Zone,4,371000
371073,Weihai Lingang Economic and Technological Development Zone,4,371000
371082,Rongcheng City,4,371000
371083,Rushan City,4,371000
371102,Donggang District,4,371100
371103,Lanshan District,4,371100
371121,Wulian County,4,371100
371122,Ju County,4,371100
371171,Rizhao Economic and Technological Development Zone,4,371100
371302,Lanshan District,4,371300
371311,Luozhuang District,4,371300
371312,Hedong District,4,371300
371321,Yinan County,4,371300
371322,Tancheng County,4,371300
371323,Yishu County,4,371300
371324,Lanling County,4,371300
371325,Feixian,4,371300
371326,Pingyi County,4,371300
371327,Junan County,4,371300
371328,Mengyin County,4,371300
371329,Linshu County,4,371300
371371,Linyi High-tech Industrial Development Zone,4,371300
371402,Decheng District,4,371400
371403,Lingcheng District,4,371400
371422,Ningjin County,4,371400
371423,Qingyun County,4,371400
371424,Linyi County,4,371400
371425,Qihe County,4,371400
371426,Pingyuan County,4,371400
371427,Xiajin County,4,371400
371428,Wucheng County,4,371400
371471,Dezhou Economic and Technological Development Zone,4,371400
371472,Dezhou Canal Economic Development Zone,4,371400
371481,Leling City,4,371400
371482,Yucheng City,4,371400
371502,Dongchangfu District,4,371500
371503,Chiping District,4,371500
371521,Yanggu County,4,371500
371522,Xin County,4,371500
371524,Dong'e County,4,371500
371525,Guan County,4,371500
371526,Gaotang County,4,371500
371581,Linqing City,4,371500
371602,Bincheng District,4,371600
371603,Zhanhua District,4,371600
371621,Huimin County,4,371600
371622,Yangxin County,4,371600
371623,Wudi County,4,371600
371625,Boxing County,4,371600
371681,Zouping City,4,371600
371702,Mudan District,4,371700
371703,Dingtao District,4,371700
371721,Cao County,4,371700
371722,Shan County,4,371700
371723,Chengwu County,4,371700
371724,Juye County,4,371700
371725,Yuncheng County,4,371700
371726,Juancheng County,4,371700
371728,Dongming County,4,371700
371771,Heze Economic and Technological Development Zone,4,371700
371772,Heze High-tech Development Zone,4,371700
410102,Zhongyuan District,4,410100
410103,Erqi District,4,410100
410104,Guancheng Hui District,4,410100
410105,Jinshui District,4,410100
410106,Upper Block,4,410100
410108,Huiji District,4,410100
410122,Zhongmu County,4,410100
410171,Zhengzhou Economic and Technological Development Zone,4,410100
410172,Zhengzhou High-tech Industrial Development Zone,4,410100
410173,Zhengzhou Airport Economic Comprehensive Experimental Zone,4,410100
410181,Gongyi City,4,410100
410182,Xingyang City,4,410100
410183,Xinmi City,4,410100
410184,Xinzheng City,4,410100
410185,Dengfeng City,4,410100
410202,Longting District,4,410200
410203,Shunhe Hui District,4,410200
410204,Gulou District,4,410200
410205,Yuwangtai District,4,410200
410212,Xiangfu District,4,410200
410221,Qi County,4,410200
410222,Tongxu County,4,410200
410223,Weishi County,4,410200
410225,Lankao County,4,410200
410302,Old Town,4,410300
410303,Xigong District,4,410300
410304,Chanhe Hui District,4,410300
410305,Jianxi District,4,410300
410307,Yanshi District,4,410300
410308,Mengjin District,4,410300
410311,Luolong District,4,410300
410323,Xin'an County,4,410300
410324,Luanchuan County,4,410300
410325,Song County,4,410300
410326,Ruyang County,4,410300
410327,Yiyang County,4,410300
410328,Luoning County,4,410300
410329,Yichuan County,4,410300
410371,Luoyang High-tech Industrial Development Zone,4,410300
410402,Xinhua District,4,410400
410403,Weidong District,4,410400
410404,Shilong District,4,410400
410411,Zhanhe District,4,410400
410421,Baofong County,4,410400
410422,Ye County,4,410400
410423,Lushan County,4,410400
410425,Jia County,4,410400
410471,Pingdingshan High-tech Industrial Development Zone,4,410400
410472,Pingdingshan Urban-Rural Integration Demonstration Zone,4,410400
410481,Wugang City,4,410400
410482,Ruzhou City,4,410400
410502,Wenfeng District,4,410500
410503,Beiguan District,4,410500
410505,Yindu District,4,410500
410506,Long'an District,4,410500
410522,Anyang County,4,410500
410523,Tangyin County,4,410500
410526,Hua County,4,410500
410527,Neihuang County,4,410500
410571,Anyang High-tech Industrial Development Zone,4,410500
410581,Linzhou City,4,410500
410602,Heshan District,4,410600
410603,Shancheng District,4,410600
410611,Qibin District,4,410600
410621,Jun County,4,410600
410622,Qi County,4,410600
410671,Hebi Economic and Technological Development Zone,4,410600
410702,Hongqi District,4,410700
410703,Weibin District,4,410700
410704,Fengquan District,4,410700
410711,Muye District,4,410700
410721,Xinxiang County,4,410700
410724,Huojia County,4,410700
410725,Yuanyang County,4,410700
410726,Yanjin County,4,410700
410727,Fengqiu County,4,410700
410771,Xinxiang High-tech Industrial Development Zone,4,410700
410772,Xinxiang Economic and Technological Development Zone,4,410700
410773,Xinxiang Plain Urban-Rural Integration Demonstration Zone,4,410700
410781,Weihui City,4,410700
410782,Huixian City,4,410700
410783,Changyuan City,4,410700
410802,Liberated Area,4,410800
410803,Zhongzhan District,4,410800
410804,Macun District,4,410800
410811,Shanyang District,4,410800
410821,Xiuwu County,4,410800
410822,Boai County,4,410800
410823,Wuzhi County,4,410800
410825,Wen County,4,410800
410871,Jiaozuo Urban-Rural Integration Demonstration Zone,4,410800
410882,Qinyang City,4,410800
410883,Mengzhou City,4,410800
410902,Hualong District,4,410900
410922,Qingfeng County,4,410900
410923,Nanle County,4,410900
410926,Fan County,4,410900
410927,Taiqian County,4,410900
410928,Puyang County,4,410900
410971,Henan Puyang Industrial Park,4,410900
410972,Puyang Economic and Technological Development Zone,4,410900
411002,Wei Du District,4,411000
411003,Jian'an District,4,411000
411024,Yanling County,4,411000
411025,Xiangcheng County,4,411000
411071,Xuchang Economic and Technological Development Zone,4,411000
411081,Yuzhou City,4,411000
411082,Changge City,4,411000
411102,Yuanhui District,4,411100
411103,Yancheng District,4,411100
411104,Zhaoling District,4,411100
411121,Wuyang County,4,411100
411122,Linying County,4,411100
411171,Luohe Economic and Technological Development Zone,4,411100
411202,Lakeside District,4,411200
411203,Shaanzhou District,4,411200
411221,Mianchi County,4,411200
411224,Lushi County,4,411200
411271,Henan Sanmenxia Economic Development Zone,4,411200
411281,Yima City,4,411200
411282,Lingbao City,4,411200
411302,Wancheng District,4,411300
411303,Wolong District,4,411300
411321,Nanzhao County,4,411300
411322,Fangcheng County,4,411300
411323,Xixia County,4,411300
411324,Zhenping County,4,411300
411325,Neixiang County,4,411300
411326,Xichuan County,4,411300
411327,Sheqi County,4,411300
411328,Tanghe County,4,411300
411329,Xinye County,4,411300
411330,Tongbai County,4,411300
411371,Nanyang High-tech Industrial Development Zone,4,411300
411372,Nanyang City Urban-Rural Integration Demonstration Zone,4,411300
411381,Dengzhou City,4,411300
411402,Liangyuan District,4,411400
411403,Suiyang District,4,411400
411421,Minquan County,4,411400
411422,Sui County,4,411400
411423,Ningling County,4,411400
411424,Zhecheng County,4,411400
411425,Yucheng County,4,411400
411426,Xiayi County,4,411400
411471,Henan East Comprehensive Logistics Industry Cluster,4,411400
411472,Henan Shangqiu Economic Development Zone,4,411400
411481,Yongcheng City,4,411400
411502,Xihe District,4,411500
411503,Pingqiao District,4,411500
411521,Luoshan County,4,411500
411522,Guangshan County,4,411500
411523,Xinxian,4,411500
411524,Shangcheng County,4,411500
411525,Gushi County,4,411500
411526,Huangchuan County,4,411500
411527,Huaibin County,4,411500
411528,Xi County,4,411500
411571,Xinyang High-tech Industrial Development Zone,4,411500
411602,Chuanhui District,4,411600
411603,Huaiyang District,4,411600
411621,Fugou County,4,411600
411622,Xihua County,4,411600
411623,Shangshui County,4,411600
411624,Shenqiu County,4,411600
411625,Dancheng County,4,411600
411627,Taikang County,4,411600
411628,Luyi County,4,411600
411671,Henan Zhoukou Economic Development Zone,4,411600
411681,Xiangcheng City,4,411600
411702,Yichong District,4,411700
411721,Xiping County,4,411700
411722,Shangcai County,4,411700
411723,Pingyu County,4,411700
411724,Zhengyang County,4,411700
411725,Queshan County,4,411700
411726,Biyang County,4,411700
411727,Ru'nan County,4,411700
411728,Suiping County,4,411700
411729,Xincai County,4,411700
411771,Henan Zhumadian Economic Development Zone,4,411700
419001,Jiyuan City,4,419000
420102,Jiang'an District,4,420100
420103,Jianghan District,4,420100
420104,Qiaokou District,4,420100
420105,Hanyang District,4,420100
420106,Wuchang District,4,420100
420107,Qingshan District,4,420100
420111,Hongshan District,4,420100
420112,Dongxihu District,4,420100
420113,Hannan District,4,420100
420114,Caidian District,4,420100
420115,Jiangxia District,4,420100
420116,Huangpi District,4,420100
420117,Xinzhou District,4,420100
420202,Huangshi Port Area,4,420200
420203,Xisaishan District,4,420200
420204,Xia Lu District,4,420200
420205,Tishan District,4,420200
420222,Yangxin County,4,420200
420281,Daye City,4,420200
420302,Maojian District,4,420300
420303,Zhangwan District,4,420300
420304,Yunyang District,4,420300
420322,Yunxi County,4,420300
420323,Zhushan County,4,420300
420324,Zhuxi County,4,420300
420325,Fang County,4,420300
420381,Danjiangkou City,4,420300
420502,Xi Ling District,4,420500
420503,Wujiagang District,4,420500
420504,Pointing Military Area,4,420500
420505,Xiaoting District,4,420500
420506,Yiling District,4,420500
420525,Yuan'an County,4,420500
420526,Xingshan County,4,420500
420527,Zigui County,4,420500
420528,Changyang Tujia Autonomous County,4,420500
420529,Wufeng Tujia Autonomous County,4,420500
420581,Yi City,4,420500
420582,Dangyang City,4,420500
420583,Zhijiang City,4,420500
420602,Xiangcheng District,4,420600
420606,Fancheng District,4,420600
420607,Xiangzhou District,4,420600
420624,Nanzhang County,4,420600
420625,Gucheng County,4,420600
420626,Baokang County,4,420600
420682,Laohekou City,4,420600
420683,Zaoyang City,4,420600
420684,Yicheng City,4,420600
420702,Liangzi Lake District,4,420700
420703,Huarong District,4,420700
420704,Echeng District,4,420700
420802,Dongbao District,4,420800
420804,Duodao District,4,420800
420822,Shayang County,4,420800
420881,Zhongxiang City,4,420800
420882,Jingshan City,4,420800
420902,Xiaonan District,4,420900
420921,Xiaochang County,4,420900
420922,Dawu County,4,420900
420923,Yunmeng County,4,420900
420981,Yingcheng City,4,420900
420982,Anlu City,4,420900
420984,Hanchuan City,4,420900
421002,Shashi District,4,421000
421003,Jingzhou District,4,421000
421022,Gong'an County,4,421000
421024,Jiangling County,4,421000
421071,Jingzhou Economic and Technological Development Zone,4,421000
421081,Shishou City,4,421000
421083,Honghu City,4,421000
421087,Songzi City,4,421000
421088,Jianli City,4,421000
421102,Huangzhou District,4,421100
421121,Tuanfeng County,4,421100
421122,Hong'an County,4,421100
421123,Luotian County,4,421100
421124,Yingshan County,4,421100
421125,Xishui County,4,421100
421126,Qichun County,4,421100
421127,Huangmei County,4,421100
421171,Longgan Lake Management Area,4,421100
421181,Macheng City,4,421100
421182,Wuxue City,4,421100
421202,Xiang'an District,4,421200
421221,Jiayu County,4,421200
421222,Tongcheng County,4,421200
421223,Chongyang County,4,421200
421224,Tongshan County,4,421200
421281,Chibi City,4,421200
421303,Zengdu District,4,421300
421321,Sui County,4,421300
421381,Guangshui City,4,421300
422801,Enshi City,4,422800
422802,Lichuan City,4,422800
422822,Jianshi County,4,422800
422823,Badong County,4,422800
422825,Xuan'en County,4,422800
422826,Xianfeng County,4,422800
422827,Laifeng County,4,422800
422828,Hefeng County,4,422800
429004,Xiantao City,4,429000
429005,Qianjiang City,4,429000
429006,Tianmen City,4,429000
429021,Shennongjia Forest District,4,429000
430102,Furong District,4,430100
430103,Tianxin District,4,430100
430104,Yuelu District,4,430100
430105,Kaifu District,4,430100
430111,Yuhua District,4,430100
430112,Wangcheng District,4,430100
430121,Changsha County,4,430100
430181,Liuyang City,4,430100
430182,Ningxiang City,4,430100
430202,Hetang District,4,430200
430203,Lusong District,4,430200
430204,Shifeng District,4,430200
430211,Tianyuan District,4,430200
430212,Lukou District,4,430200
430223,You County,4,430200
430224,Chaling County,4,430200
430225,Yanling County,4,430200
430271,Yunlong Demonstration Area,4,430200
430281,Liling City,4,430200
430302,Yuhu District,4,430300
430304,Yuetang District,4,430300
430321,Xiangtan County,4,430300
430371,Hunan Xiangtan High-tech Industrial Park,4,430300
430372,Xiangtan Zhaoshan Demonstration Zone,4,430300
430373,Xiangtan Jiuhua Demonstration Zone,4,430300
430381,Xiangxiang City,4,430300
430382,Shaoshan City,4,430300
430405,Zhuhui District,4,430400
430406,Yanfeng District,4,430400
430407,Shigu District,4,430400
430408,Zhengxiang District,4,430400
430412,Nanyue District,4,430400
430421,Hengyang County,4,430400
430422,Hengnan County,4,430400
430423,Hengshan County,4,430400
430424,Hengdong County,4,430400
430426,Qidong County,4,430400
430471,Hengyang Comprehensive Bonded Zone,4,430400
430472,Hunan Hengyang High-tech Industrial Park,4,430400
430473,Hunan Hengyang Songmu Economic Development Zone,4,430400
430481,Leiyang City,4,430400
430482,Changning City,4,430400
430502,Shuangqing District,4,430500
430503,Daxiang District,4,430500
430511,North Tower District,4,430500
430522,Xinshao County,4,430500
430523,Shaoyang County,4,430500
430524,Longhui County,4,430500
430525,Dongkou County,4,430500
430527,Suining County,4,430500
430528,Xinning County,4,430500
430529,Chengbu Miao Autonomous County,4,430500
430581,Wugang City,4,430500
430582,Shaodong City,4,430500
430602,Yueyang Tower District,4,430600
430603,Yunxi District,4,430600
430611,Junshan District,4,430600
430621,Yueyang County,4,430600
430623,Huarong County,4,430600
430624,Xiangyin County,4,430600
430626,Pingjiang County,4,430600
430671,Qu Yuan Management District, Yueyang City,4,430600
430681,Miluo City,4,430600
430682,Linxiang City,4,430600
430702,Wuling District,4,430700
430703,Dingcheng District,4,430700
430721,Anxiang County,4,430700
430722,Hanshou County,4,430700
430723,Li County,4,430700
430724,Linli County,4,430700
430725,Taoyuan County,4,430700
430726,Shimen County,4,430700
430771,Changde Xidongting Management District,4,430700
430781,Tianjin City,4,430700
430802,Yongding District,4,430800
430811,Wulingyuan District,4,430800
430821,Cili County,4,430800
430822,Sangzhi County,4,430800
430902,Ziyang District,4,430900
430903,Heshan District,4,430900
430921,Nan County,4,430900
430922,Taojiang County,4,430900
430923,Anhua County,4,430900
430971,Datong Lake Management District, Yiyang City,4,430900
430972,Hunan Yiyang High-tech Industrial Park,4,430900
430981,Yuanjiang City,4,430900
431002,North Lake District,4,431000
431003,Suxian District,4,431000
431021,Guiyang County,4,431000
431022,Yizhang County,4,431000
431023,Yongxing County,4,431000
431024,Jiahe County,4,431000
431025,Linwu County,4,431000
431026,Rucheng County,4,431000
431027,Guidong County,4,431000
431028,Anren County,4,431000
431081,Zixing City,4,431000
431102,Lingling District,4,431100
431103,Lengshuitan District,4,431100
431122,Dong'an County,4,431100
431123,Shuangpai County,4,431100
431124,Dao County,4,431100
431125,Jiangyong County,4,431100
431126,Ningyuan County,4,431100
431127,Lanshan County,4,431100
431128,Xintian County,4,431100
431129,Jianghua Yao Autonomous County,4,431100
431171,Yongzhou Economic and Technological Development Zone,4,431100
431173,Yongzhou Huilongyu Management District,4,431100
431181,Qiyang City,4,431100
431202,Hecheng District,4,431200
431221,Zhongfang County,4,431200
431222,Yuanling County,4,431200
431223,Chenxi County,4,431200
431224,Xupu County,4,431200
431225,Huitong County,4,431200
431226,Mayang Miao Autonomous County,4,431200
431227,Xinhuang Dong Autonomous County,4,431200
431228,Zhijiang Dong Autonomous County,4,431200
431229,Jingzhou Miao and Dong Autonomous County,4,431200
431230,Tongdao Dong Autonomous County,4,431200
431271,Huaihua Hongjiang Management District,4,431200
431281,Hongjiang City,4,431200
431302,Louxing District,4,431300
431321,Shuangfeng County,4,431300
431322,Xinhua County,4,431300
431381,Lengshuijiang City,4,431300
431382,Lianyuan City,4,431300
433101,Jishou City,4,433100
433122,Luxi County,4,433100
433123,Fenghuang County,4,433100
433124,Huayuan County,4,433100
433125,Baojing County,4,433100
433126,Guzhang County,4,433100
433127,Yongshun County,4,433100
433130,Longshan County,4,433100
440103,Liwan District,4,440100
440104,Yuexiu District,4,440100
440105,Haizhu District,4,440100
440106,Tianhe District,4,440100
440111,Baiyun District,4,440100
440112,Huangpu District,4,440100
440113,Panyu District,4,440100
440114,Huadu District,4,440100
440115,Nansha District,4,440100
440117,Conghua District,4,440100
440118,Zengcheng District,4,440100
440203,Wujiang District,4,440200
440204,Zhenjiang District,4,440200
440205,Qujiang District,4,440200
440222,Shixing County,4,440200
440224,Renhua County,4,440200
440229,Wengyuan County,4,440200
440232,Ruyuan Yao Autonomous County,4,440200
440233,Xinfeng County,4,440200
440281,Lechang City,4,440200
440282,Nanxiong City,4,440200
440303,Luohu District,4,440300
440304,Futian District,4,440300
440305,Nanshan District,4,440300
440306,Bao'an District,4,440300
440307,Longgang District,4,440300
440308,Yantian District,4,440300
440309,Longhua District,4,440300
440310,Pingshan District,4,440300
440311,Guangming District,4,440300
440402,Xiangzhou District,4,440400
440403,Doumen District,4,440400
440404,Jinwan District,4,440400
440507,Longhu District,4,440500
440511,Jinping District,4,440500
440512,Haojiang District,4,440500
440513,Chaoyang District,4,440500
440514,Chaonan District,4,440500
440515,Chenghai District,4,440500
440523,Nan'ao County,4,440500
440604,Chancheng District,4,440600
440605,Nanhai District,4,440600
440606,Shunde District,4,440600
440607,Sanshui District,4,440600
440608,Gaoming District,4,440600
440703,Pengjiang District,4,440700
440704,Jianghai District,4,440700
440705,Xinhui District,4,440700
440781,Taishan City,4,440700
440783,Kaiping City,4,440700
440784,Heshan City,4,440700
440785,Enping City,4,440700
440802,Chikan District,4,440800
440803,Xiashan District,4,440800
440804,Potou District,4,440800
440811,Mazhang District,4,440800
440823,Suixi County,4,440800
440825,Xuwen County,4,440800
440881,Lianjiang City,4,440800
440882,Leizhou City,4,440800
440883,Wuchuan City,4,440800
440902,Maonan District,4,440900
440904,Dianbai District,4,440900
440981,Gaozhou City,4,440900
440982,Huazhou City,4,440900
440983,Xinyi City,4,440900
441202,Duanzhou District,4,441200
441203,Dinghu District,4,441200
441204,Gaoyao District,4,441200
441223,Guangning County,4,441200
441224,Huaiji County,4,441200
441225,Fengkai County,4,441200
441226,Deqing County,4,441200
441284,Sihui City,4,441200
441302,Huicheng District,4,441300
441303,Huiyang District,4,441300
441322,Boluo County,4,441300
441323,Huidong County,4,441300
441324,Longmen County,4,441300
441402,Meijiang District,4,441400
441403,Meixian District,4,441400
441422,Dapu County,4,441400
441423,Fengshun County,4,441400
441424,Wuhua County,4,441400
441426,Pingyuan County,4,441400
441427,Jiaoling County,4,441400
441481,Xingning City,4,441400
441502,Urban area,4,441500
441521,Haifeng County,4,441500
441523,Luhe County,4,441500
441581,Lufeng City,4,441500
441602,Yuancheng District,4,441600
441621,Zijin County,4,441600
441622,Longchuan County,4,441600
441623,Lianping County,4,441600
441624,Heping County,4,441600
441625,Dongyuan County,4,441600
441702,Jiangcheng District,4,441700
441704,Yangdong District,4,441700
441721,Yangxi County,4,441700
441781,Yangchun City,4,441700
441802,Qingcheng District,4,441800
441803,Fresh District,4,441800
441821,Fogang County,4,441800
441823,Yangshan County,4,441800
441825,Lianshan Zhuang and Yao Autonomous County,4,441800
441826,Liannan Yao Autonomous County,4,441800
441881,Yingde City,4,441800
441882,Lianzhou City,4,441800
445102,Xiangqiao District,4,445100
445103,Chao'an District,4,445100
445122,Raoping County,4,445100
445202,Rongcheng District,4,445200
445203,Jiedong District,4,445200
445222,Jiexi County,4,445200
445224,Huilai County,4,445200
445281,Puning City,4,445200
445302,Yuncheng District,4,445300
445303,Yun'an District,4,445300
445321,Xinxing County,4,445300
445322,Yunan County,4,445300
445381,Luoding City,4,445300
450102,Xingning District,4,450100
450103,Qingxiu District,4,450100
450105,Gangnam District,4,450100
450107,Xixiangtang District,4,450100
450108,Liangqing District,4,450100
450109,Yongning District,4,450100
450110,Wuming District,4,450100
450123,Longan County,4,450100
450124,Mashan County,4,450100
450125,Shanglin County,4,450100
450126,Binyang County,4,450100
450181,Hengzhou City,4,450100
450202,City Center District,4,450200
450203,Yufeng District,4,450200
450204,Liunan District,4,450200
450205,Liubei District,4,450200
450206,Liujiang District,4,450200
450222,Liucheng County,4,450200
450223,Luzhai County,4,450200
450224,Rong'an County,4,450200
450225,Rongshui Miao Autonomous County,4,450200
450226,Sanjiang Dong Autonomous County,4,450200
450302,Xiufeng District,4,450300
450303,Di Cai District,4,450300
450304,Xiangshan District,4,450300
450305,Qixing District,4,450300
450311,Yanshan District,4,450300
450312,Lingui District,4,450300
450321,Yangshuo County,4,450300
450323,Lingchuan County,4,450300
450324,Quanzhou County,4,450300
450325,Xing'an County,4,450300
450326,Yongfu County,4,450300
450327,Guanyang County,4,450300
450328,Longsheng Various Nationalities Autonomous County,4,450300
450329,Ziyuan County,4,450300
450330,Pingle County,4,450300
450332,Gongcheng Yao Autonomous County,4,450300
450381,Lipu City,4,450300
450403,Wanxiu District,4,450400
450405,Cheung Chau District,4,450400
450406,Longxu District,4,450400
450421,Cangwu County,4,450400
450422,Teng County,4,450400
450423,Mengshan County,4,450400
450481,Cenxi City,4,450400
450502,Haicheng District,4,450500
450503,Yinhai District,4,450500
450512,Tieshan Port District,4,450500
450521,Hepu County,4,450500
450602,Port District,4,450600
450603,Fangcheng District,4,450600
450621,Shangsi County,4,450600
450681,Dongxing City,4,450600
450702,Qinnan District,4,450700
450703,Qinbei District,4,450700
450721,Lingshan County,4,450700
450722,Pubei County,4,450700
450802,Gangbei District,4,450800
450803,Gangnan District,4,450800
450804,Qintang District,4,450800
450821,Pingnan County,4,450800
450881,Guiping City,4,450800
450902,Yuzhou District,4,450900
450903,Fumian District,4,450900
450921,Rong County,4,450900
450922,Luchuan County,4,450900
450923,Bobai County,4,450900
450924,Xingye County,4,450900
450981,Beiliu City,4,450900
451002,Youjiang District,4,451000
451003,Tianyang District,4,451000
451022,Tiandong County,4,451000
451024,Debao County,4,451000
451026,Napo County,4,451000
451027,Lingyun County,4,451000
451028,Leye County,4,451000
451029,Tianlin County,4,451000
451030,Xilin County,4,451000
451031,Longlin Various Nationalities Autonomous County,4,451000
451081,Jingxi City,4,451000
451082,Pingguo City,4,451000
451102,Babu District,4,451100
451103,Pinggui District,4,451100
451121,Zhaoping County,4,451100
451122,Zhongshan County,4,451100
451123,Fuchuan Yao Autonomous County,4,451100
451202,Jinchengjiang District,4,451200
451203,Yizhou District,4,451200
451221,Nandan County,4,451200
451222,Tian'e County,4,451200
451223,Fengshan County,4,451200
451224,Donglan County,4,451200
451225,Luocheng Mulao Autonomous County,4,451200
451226,Huanjiang Maonan Autonomous County,4,451200
451227,Bama Yao Autonomous County,4,451200
451228,Du'an Yao Autonomous County,4,451200
451229,Dahua Yao Autonomous County,4,451200
451302,Xingbin District,4,451300
451321,Xincheng County,4,451300
451322,Xiangzhou County,4,451300
451323,Wuxuan County,4,451300
451324,Jinxiu Yao Autonomous County,4,451300
451381,Heshan City,4,451300
451402,Jiangzhou District,4,451400
451421,Fusui County,4,451400
451422,Ningming County,4,451400
451423,Longzhou County,4,451400
451424,Daxin County,4,451400
451425,Tiandeng County,4,451400
451481,Pingxiang City,4,451400
